order_id,product_id,quantity,price_per_unit
1098,67,4,21.34
1099,55,4,356.2
1099,21,4,212.42
1100,41,2,126.71
1100,76,3,401.6
1101,60,2,233.16
1101,64,1,85.89
1101,44,2,390.62
1101,1,4,414.77
1102,2,2,261.74
1102,55,4,356.2
1102,78,1,331.49
1102,82,1,240.61
1103,19,2,373.42
1103,94,3,50.13
1104,98,1,353.68
1104,99,3,71.61
1104,84,1,325.38
1104,45,2,73.6
1105,37,1,498.67
1106,38,2,447.49
1106,92,3,208.61
1106,39,3,85.34
1106,57,3,463.49
1107,56,2,419.12
1107,10,3,380.63
1107,56,4,419.12
1108,11,3,473.81
1108,88,1,142.46
1108,26,3,497.3
1108,89,1,186.1
1109,63,3,44.92
1109,56,1,419.12
1109,76,2,401.6
1109,79,3,222.47
1110,12,2,14.69
1110,4,3,322.57
1110,14,4,26.22
1110,25,4,447.12
1111,96,3,218.69
1111,78,3,331.49
1111,10,3,380.63
1112,38,1,447.49
1112,65,4,146.44
1113,63,4,44.92
1113,13,2,216.2
1113,78,1,331.49
1113,38,3,447.49
1114,28,3,374.56
1114,10,1,380.63
1114,22,2,398.25
1114,18,1,328.39
1115,7,2,227.43
1115,54,1,352.48
1115,71,3,197.87
1115,47,4,20.83
1116,93,1,20.92
1116,28,2,374.56
1116,39,2,85.34
1117,66,3,487.82
1118,46,3,487.36
1118,67,3,21.34
1118,14,4,26.22
1119,45,3,73.6
1119,76,1,401.6
1119,15,3,429.83
1119,10,2,380.63
1120,14,4,26.22
1120,58,4,14.98
1121,31,4,16.8
1121,31,2,16.8
1122,98,4,353.68
1123,36,3,128.31
1123,96,2,218.69
1123,33,3,180.17
1123,10,4,380.63
1124,34,4,417.15
1125,77,1,109.48
1125,82,3,240.61
1125,82,4,240.61
1126,18,2,328.39
1126,9,3,496.03
1126,91,1,259.51
1126,1,3,414.77
1127,77,2,109.48
1128,99,3,71.61
1128,96,2,218.69
1128,73,1,239.09
1128,46,2,487.36
1129,48,3,400.26
1130,2,3,261.74
1131,35,4,144.22
1132,5,2,170.0
1133,71,1,197.87
1133,3,4,223.36
1133,32,4,444.87
1133,23,1,81.32
1134,18,3,328.39
1134,30,4,161.75
1134,25,4,447.12
1134,50,2,74.62
1135,78,1,331.49
1135,86,2,310.48
1135,60,4,233.16
1135,95,4,196.95
1136,99,4,71.61
1136,54,1,352.48
1136,34,1,417.15
1137,25,2,447.12
1137,42,2,285.23
1137,59,2,466.72
1137,31,3,16.8
1138,89,1,186.1
1139,92,4,208.61
1140,81,1,174.99
1140,88,2,142.46
1140,98,1,353.68
1141,69,3,182.28
1141,80,2,122.43
1141,73,2,239.09
1141,74,4,417.85
1142,23,3,81.32
1142,20,1,147.43
1143,56,2,419.12
1143,49,3,315.22
1143,59,1,466.72
1144,89,4,186.1
1144,53,3,413.68
1144,28,3,374.56
1144,94,2,50.13
1145,14,1,26.22
1145,49,4,315.22
1146,10,4,380.63
1146,63,3,44.92
1147,37,3,498.67
1147,19,3,373.42
1147,11,4,473.81
1148,60,1,233.16
1148,28,3,374.56
1149,68,3,80.25
1149,33,2,180.17
1150,59,2,466.72
1150,68,3,80.25
1150,11,2,473.81
1150,12,4,14.69
1151,40,4,92.21
1152,75,4,239.67
1152,79,4,222.47
1152,70,1,254.04
1153,52,4,365.97
1153,3,2,223.36
1153,8,4,476.6
1154,60,2,233.16
1154,70,2,254.04
1155,48,2,400.26
1155,17,3,154.61
1155,90,2,160.94
1156,66,4,487.82
1156,99,4,71.61
1156,30,4,161.75
1156,16,1,347.88
1157,77,2,109.48
1158,16,3,347.88
1158,66,1,487.82
1159,45,2,73.6
1160,75,2,239.67
1161,68,2,80.25
1161,81,4,174.99
1162,58,3,14.98
1163,17,2,154.61
1163,17,4,154.61
1163,70,2,254.04
1164,2,4,261.74
1164,69,3,182.28
1164,50,1,74.62
1165,66,4,487.82
1165,40,1,92.21
1166,2,4,261.74
1166,31,2,16.8
1167,50,2,74.62
1167,1,3,414.77
1167,100,3,438.09
1167,8,4,476.6
1168,16,4,347.88
1168,30,1,161.75
1169,2,3,261.74
1169,38,2,447.49
1169,87,2,407.53
1170,96,2,218.69
1170,65,2,146.44
1171,74,3,417.85
1171,58,4,14.98
1172,24,4,132.93
1173,71,4,197.87
1173,63,2,44.92
1173,19,2,373.42
1173,66,3,487.82
1174,56,4,419.12
1174,82,3,240.61
1174,30,3,161.75
1175,13,2,216.2
1175,33,2,180.17
1175,15,4,429.83
1175,39,3,85.34
1176,8,3,476.6
1177,51,2,112.28
1177,53,4,413.68
1177,72,3,451.6
1177,75,2,239.67
1178,100,2,438.09
1178,7,4,227.43
1178,1,2,414.77
1179,33,1,180.17
1179,53,4,413.68
1179,4,2,322.57
1179,29,3,496.5
1180,48,4,400.26
1180,16,3,347.88
1181,77,3,109.48
1182,57,4,463.49
1182,69,1,182.28
1182,84,4,325.38
1183,4,1,322.57
1183,15,1,429.83
1183,60,4,233.16
1184,12,1,14.69
1184,74,2,417.85
1185,63,2,44.92
1185,62,1,93.57
1185,19,2,373.42
1185,29,4,496.5
1186,54,1,352.48
1186,46,4,487.36
1187,72,4,451.6
1187,100,2,438.09
1187,67,3,21.34
1188,69,3,182.28
1188,45,4,73.6
1189,63,2,44.92
1189,80,4,122.43
1189,24,4,132.93
1189,70,1,254.04
1190,61,1,136.82
1190,67,3,21.34
1191,67,4,21.34
1191,41,3,126.71
1191,12,1,14.69
1192,83,1,481.09
1192,80,1,122.43
1192,36,4,128.31
1192,88,3,142.46
1193,93,4,20.92
1193,23,1,81.32
1194,95,1,196.95
1194,72,2,451.6
1195,16,2,347.88
1196,50,4,74.62
1196,79,2,222.47
1196,47,1,20.83
1196,66,2,487.82
1197,59,2,466.72
1197,91,4,259.51
1198,45,2,73.6
1198,68,4,80.25
1199,10,2,380.63
1199,50,2,74.62
1199,24,4,132.93
1199,71,1,197.87
1200,5,4,170.0
1200,54,1,352.48
1200,41,4,126.71
1200,69,1,182.28
1201,33,2,180.17
1201,93,3,20.92
1202,45,4,73.6
1202,81,1,174.99
1203,72,2,451.6
1203,81,2,174.99
1204,20,4,147.43
1204,9,1,496.03
1204,40,4,92.21
1205,25,2,447.12
1205,14,4,26.22
1206,12,4,14.69
1206,25,2,447.12
1206,54,3,352.48
1207,19,1,373.42
1207,1,2,414.77
1207,79,2,222.47
1207,12,2,14.69
1208,64,3,85.89
1209,24,1,132.93
1209,55,4,356.2
1209,68,2,80.25
1210,23,4,81.32
1210,34,1,417.15
1210,97,3,468.16
1210,52,3,365.97
1211,85,2,464.85
1212,70,1,254.04
1212,10,3,380.63
1213,77,4,109.48
1213,14,4,26.22
1213,3,1,223.36
1213,36,3,128.31
1214,48,4,400.26
1214,78,3,331.49
1214,1,2,414.77
1215,3,2,223.36
1216,87,1,407.53
1217,69,2,182.28
1217,31,1,16.8
1218,60,2,233.16
1218,72,2,451.6
1218,7,2,227.43
1218,45,3,73.6
1219,86,2,310.48
1219,57,2,463.49
1219,84,2,325.38
1219,12,1,14.69
1220,86,2,310.48
1220,33,4,180.17
1220,9,1,496.03
1220,2,3,261.74
1221,96,2,218.69
1222,28,4,374.56
1222,75,4,239.67
1222,23,3,81.32
1223,3,3,223.36
1224,21,2,212.42
1225,62,2,93.57
1225,1,3,414.77
1225,24,2,132.93
1225,14,1,26.22
1226,41,1,126.71
1227,34,1,417.15
1227,94,3,50.13
1227,27,1,77.62
1227,8,2,476.6
1228,69,2,182.28
1229,66,4,487.82
1229,93,2,20.92
1229,7,3,227.43
1230,87,4,407.53
1231,70,4,254.04
1231,32,2,444.87
1231,48,4,400.26
1231,75,2,239.67
1232,6,3,306.01
1233,80,2,122.43
1234,54,1,352.48
1234,38,1,447.49
1234,6,3,306.01
1235,41,2,126.71
1235,94,4,50.13
1236,99,4,71.61
1237,72,3,451.6
1237,7,2,227.43
1237,47,2,20.83
1237,37,2,498.67
1238,9,2,496.03
1238,38,2,447.49
1238,28,2,374.56
1238,90,4,160.94
1239,63,2,44.92
1239,34,4,417.15
1239,36,4,128.31
1240,22,3,398.25
1240,19,4,373.42
1240,20,4,147.43
1241,14,1,26.22
1242,2,3,261.74
1242,74,3,417.85
1242,52,4,365.97
1242,34,3,417.15
1243,67,2,21.34
1243,16,3,347.88
1244,99,1,71.61
1244,82,1,240.61
1245,13,4,216.2
1245,60,4,233.16
1245,67,2,21.34
1246,11,3,473.81
1247,69,3,182.28
1247,94,2,50.13
1247,27,1,77.62
1247,32,2,444.87
1248,89,4,186.1
1248,22,1,398.25
1248,4,2,322.57
1248,49,1,315.22
1249,13,1,216.2
1249,51,1,112.28
1249,75,4,239.67
1249,55,1,356.2
1250,88,2,142.46
1250,69,4,182.28
1250,71,3,197.87
1250,1,2,414.77
1251,62,4,93.57
1251,79,1,222.47
1252,59,4,466.72
1252,90,4,160.94
1253,20,4,147.43
1253,55,4,356.2
1253,57,4,463.49
1254,32,3,444.87
1254,97,2,468.16
1255,27,3,77.62
1255,36,3,128.31
1255,46,3,487.36
1256,46,1,487.36
1257,62,4,93.57
1257,80,2,122.43
1257,42,1,285.23
1258,83,3,481.09
1258,67,2,21.34
1258,51,3,112.28
1259,9,1,496.03
1259,69,1,182.28
1259,4,1,322.57
1260,15,1,429.83
1260,94,4,50.13
1261,15,2,429.83
1261,54,1,352.48
1261,92,4,208.61
1262,36,3,128.31
1263,62,3,93.57
1263,14,3,26.22
1263,1,2,414.77
1264,100,1,438.09
1264,30,4,161.75
1264,51,3,112.28
1264,61,3,136.82
1265,5,4,170.0
1265,17,3,154.61
1265,56,3,419.12
1266,77,4,109.48
1267,88,1,142.46
1267,71,4,197.87
1267,80,3,122.43
1267,50,1,74.62
1268,5,4,170.0
1269,67,2,21.34
1269,84,2,325.38
1269,93,2,20.92
1269,48,1,400.26
1270,89,1,186.1
1270,18,3,328.39
1271,82,3,240.61
1271,57,3,463.49
1271,69,3,182.28
1271,33,3,180.17
1272,10,1,380.63
1272,73,4,239.09
1273,45,1,73.6
1273,96,4,218.69
1273,18,1,328.39
1273,71,3,197.87
1274,83,4,481.09
1274,13,3,216.2
1275,19,2,373.42
1275,95,2,196.95
1275,89,1,186.1
1276,71,3,197.87
1276,95,1,196.95
1276,12,1,14.69
1276,21,4,212.42
1277,6,4,306.01
1277,75,1,239.67
1278,60,4,233.16
1279,20,2,147.43
1279,84,3,325.38
1280,70,3,254.04
1281,48,2,400.26
1282,94,1,50.13
1282,83,3,481.09
1283,90,4,160.94
1284,65,1,146.44
1284,75,4,239.67
1285,56,4,419.12
1285,91,4,259.51
1286,88,2,142.46
1286,41,4,126.71
1286,50,3,74.62
1286,43,2,286.76
1287,43,3,286.76
1287,48,4,400.26
1287,69,2,182.28
1288,100,3,438.09
1289,10,4,380.63
1289,48,2,400.26
1289,79,4,222.47
1289,88,3,142.46
1290,14,1,26.22
1290,46,3,487.36
1291,34,4,417.15
1291,47,2,20.83
1291,45,2,73.6
1291,35,2,144.22
1292,38,4,447.49
1292,14,3,26.22
1292,80,2,122.43
1293,63,3,44.92
1293,76,2,401.6
1294,58,2,14.98
1294,87,3,407.53
1294,53,2,413.68
1295,38,4,447.49
1296,91,3,259.51
1297,100,2,438.09
1297,79,3,222.47
1297,6,1,306.01
1298,80,3,122.43
1298,61,1,136.82
1299,28,2,374.56
1299,92,2,208.61
1299,69,3,182.28
1299,71,2,197.87
1300,39,2,85.34
1300,28,2,374.56
1301,12,1,14.69
1302,90,2,160.94
1303,71,1,197.87
1303,26,1,497.3
1304,20,1,147.43
1305,40,4,92.21
1306,76,4,401.6
1306,91,2,259.51
1307,74,2,417.85
1308,13,2,216.2
1308,12,3,14.69
1308,84,1,325.38
1308,29,2,496.5
1309,59,3,466.72
1309,56,2,419.12
1310,28,1,374.56
1310,30,1,161.75
1310,15,4,429.83
1311,46,4,487.36
1312,91,3,259.51
1312,71,2,197.87
1312,98,2,353.68
1313,66,2,487.82
1314,24,1,132.93
1314,44,4,390.62
1315,48,3,400.26
1315,21,3,212.42
1316,58,1,14.98
1316,71,2,197.87
1316,80,1,122.43
1316,89,2,186.1
1317,34,4,417.15
1318,39,4,85.34
1318,33,4,180.17
1319,43,2,286.76
1320,28,1,374.56
1320,72,2,451.6
1320,82,3,240.61
1320,29,4,496.5
1321,88,4,142.46
1321,23,4,81.32
1321,97,3,468.16
1321,26,4,497.3
1322,78,3,331.49
1323,57,3,463.49
1323,34,4,417.15
1323,52,3,365.97
1324,99,4,71.61
1324,33,4,180.17
1324,20,2,147.43
1325,40,2,92.21
1325,31,3,16.8
1325,92,3,208.61
1326,47,3,20.83
1326,70,3,254.04
1326,62,4,93.57
1327,84,2,325.38
1327,13,3,216.2
1327,28,3,374.56
1328,81,1,174.99
1328,21,3,212.42
1328,61,1,136.82
1329,56,3,419.12
1329,20,2,147.43
1330,1,1,414.77
1331,33,2,180.17
1332,20,1,147.43
1332,3,4,223.36
1332,44,1,390.62
1333,71,4,197.87
1333,56,2,419.12
1334,67,3,21.34
1334,56,3,419.12
1334,51,1,112.28
1334,10,2,380.63
1335,11,1,473.81
1336,48,2,400.26
1336,79,4,222.47
1336,3,4,223.36
1336,91,2,259.51
1337,44,3,390.62
1337,42,2,285.23
1337,55,4,356.2
1337,1,2,414.77
1338,98,2,353.68
1339,50,4,74.62
1340,5,4,170.0
1340,78,3,331.49
1340,91,1,259.51
1340,41,1,126.71
1341,94,4,50.13
1341,66,1,487.82
1341,20,1,147.43
1342,91,2,259.51
1343,52,4,365.97
1344,76,3,401.6
1344,76,1,401.6
1345,43,3,286.76
1346,39,4,85.34
1347,93,2,20.92
1347,7,3,227.43
1347,43,1,286.76
1348,73,3,239.09
1348,79,2,222.47
1348,83,3,481.09
1349,23,3,81.32
1349,74,2,417.85
1349,86,3,310.48
1349,64,4,85.89
1350,3,4,223.36
1350,36,2,128.31
1350,58,2,14.98
1351,75,2,239.67
1352,33,3,180.17
1352,3,4,223.36
1353,51,1,112.28
1353,69,1,182.28
1353,12,1,14.69
1353,5,3,170.0
1354,31,2,16.8
1354,96,3,218.69
1355,13,3,216.2
1355,20,3,147.43
1355,41,2,126.71
1356,96,4,218.69
1357,32,4,444.87
1358,47,2,20.83
1358,30,3,161.75
1358,96,2,218.69
1358,57,4,463.49
1359,38,3,447.49
1359,96,4,218.69
1359,65,2,146.44
1359,61,2,136.82
1360,87,4,407.53
1360,87,3,407.53
1361,76,4,401.6
1361,26,2,497.3
1361,23,3,81.32
1361,20,1,147.43
1362,78,2,331.49
1362,36,4,128.31
1362,65,3,146.44
1363,87,1,407.53
1363,95,1,196.95
1364,63,1,44.92
1364,4,1,322.57
1364,5,3,170.0
1365,94,2,50.13
1366,41,3,126.71
1366,77,3,109.48
1366,23,2,81.32
1366,91,2,259.51
1367,38,4,447.49
1367,23,2,81.32
1367,80,1,122.43
1368,97,4,468.16
1369,41,1,126.71
1370,4,1,322.57
1371,59,3,466.72
1371,90,2,160.94
1371,34,2,417.15
1372,55,3,356.2
1372,68,1,80.25
1372,14,3,26.22
1373,32,3,444.87
1373,63,4,44.92
1373,14,4,26.22
1374,49,1,315.22
1374,75,3,239.67
1375,97,3,468.16
1375,21,3,212.42
1375,49,4,315.22
1376,32,2,444.87
1376,10,1,380.63
1376,78,2,331.49
1377,5,4,170.0
1377,31,4,16.8
1377,73,4,239.09
1377,6,1,306.01
1378,70,1,254.04
1378,41,3,126.71
1378,92,4,208.61
1378,85,2,464.85
1379,34,2,417.15
1379,23,4,81.32
1379,99,3,71.61
1380,47,2,20.83
1381,17,2,154.61
1381,98,3,353.68
1381,55,4,356.2
1382,18,4,328.39
1382,59,2,466.72
1383,100,3,438.09
1384,63,4,44.92
1384,100,1,438.09
1385,44,2,390.62
1385,30,1,161.75
1386,49,2,315.22
1386,40,2,92.21
1386,80,2,122.43
1387,11,1,473.81
1387,94,4,50.13
1387,46,2,487.36
1387,68,3,80.25
1388,80,4,122.43
1389,65,2,146.44
1389,75,2,239.67
1389,84,4,325.38
1390,36,2,128.31
1390,38,3,447.49
1391,25,2,447.12
1392,63,4,44.92
1392,17,4,154.61
1392,27,4,77.62
1393,96,2,218.69
1393,9,1,496.03
1393,53,4,413.68
1393,35,1,144.22
1394,48,3,400.26
1394,92,3,208.61
1395,67,3,21.34
1396,86,3,310.48
1397,64,2,85.89
1397,63,2,44.92
1398,19,4,373.42
1399,61,2,136.82
1399,94,1,50.13
1400,65,2,146.44
1400,91,4,259.51
1400,12,2,14.69
1400,88,2,142.46
1401,32,1,444.87
1401,95,4,196.95
1401,76,4,401.6
1401,66,4,487.82
1402,49,3,315.22
1403,54,1,352.48
1404,78,4,331.49
1404,57,4,463.49
1404,31,2,16.8
1405,99,3,71.61
1406,33,1,180.17
1406,47,1,20.83
1406,40,1,92.21
1407,72,3,451.6
1408,8,3,476.6
1408,34,1,417.15
1408,74,1,417.85
1409,95,4,196.95
1409,44,2,390.62
1409,95,3,196.95
1410,47,4,20.83
1410,96,2,218.69
1410,70,3,254.04
1411,13,4,216.2
1411,90,1,160.94
1411,57,4,463.49
1411,53,3,413.68
1412,60,3,233.16
1412,90,4,160.94
1412,25,2,447.12
1412,53,2,413.68
1413,97,4,468.16
1413,16,3,347.88
1413,50,1,74.62
1413,91,2,259.51
1414,28,2,374.56
1414,10,4,380.63
1415,84,4,325.38
1415,46,4,487.36
1415,54,4,352.48
1416,36,3,128.31
1416,18,4,328.39
1416,32,3,444.87
1417,91,1,259.51
1418,11,2,473.81
1418,73,3,239.09
1418,19,3,373.42
1418,36,2,128.31
1419,8,4,476.6
1419,23,2,81.32
1419,91,2,259.51
1420,65,1,146.44
1420,71,4,197.87
1421,90,3,160.94
1421,23,1,81.32
1421,59,2,466.72
1422,9,4,496.03
1422,16,3,347.88
1422,2,1,261.74
1422,35,3,144.22
1423,47,2,20.83
1423,72,3,451.6
1423,20,1,147.43
1423,36,1,128.31
1424,78,3,331.49
1424,1,4,414.77
1424,57,4,463.49
1424,88,1,142.46
1425,85,1,464.85
1425,36,3,128.31
1426,93,2,20.92
1426,76,2,401.6
1426,4,4,322.57
1426,1,2,414.77
1427,87,3,407.53
1428,53,4,413.68
1428,38,4,447.49
1429,14,4,26.22
1430,47,4,20.83
1431,40,1,92.21
1431,70,3,254.04
1431,1,2,414.77
1431,53,4,413.68
1432,76,2,401.6
1432,1,2,414.77
1433,10,2,380.63
1433,4,3,322.57
1434,94,3,50.13
1434,16,3,347.88
1434,97,3,468.16
1434,84,3,325.38
1435,84,1,325.38
1436,3,1,223.36
1436,90,4,160.94
1436,69,3,182.28
1437,38,1,447.49
1438,42,2,285.23
1438,51,3,112.28
1438,78,3,331.49
1439,2,4,261.74
1439,44,3,390.62
1439,84,4,325.38
1439,23,1,81.32
1440,71,2,197.87
1440,7,2,227.43
1441,48,4,400.26
1441,84,1,325.38
1442,90,1,160.94
1442,20,3,147.43
1442,51,2,112.28
1443,94,4,50.13
1444,9,1,496.03
1445,8,3,476.6
1445,96,4,218.69
1445,19,4,373.42
1445,16,2,347.88
1446,91,3,259.51
1447,59,3,466.72
1448,98,2,353.68
1448,97,4,468.16
1448,46,2,487.36
1449,82,3,240.61
1449,62,4,93.57
1449,85,1,464.85
1449,39,1,85.34
1450,43,1,286.76
1450,16,2,347.88
1450,15,4,429.83
1451,50,3,74.62
1452,23,1,81.32
1452,61,1,136.82
1452,73,4,239.09
1453,83,2,481.09
1453,83,3,481.09
1453,9,3,496.03
1453,97,1,468.16
1454,46,4,487.36
1454,1,1,414.77
1454,39,4,85.34
1454,28,2,374.56
1455,67,1,21.34
1455,95,2,196.95
1456,44,2,390.62
1457,2,4,261.74
1458,63,1,44.92
1458,25,2,447.12
1458,53,2,413.68
1459,27,1,77.62
1460,99,3,71.61
1460,93,1,20.92
1460,47,1,20.83
1460,70,4,254.04
1461,31,3,16.8
1461,52,4,365.97
1461,87,2,407.53
1461,94,1,50.13
1462,42,4,285.23
1462,28,1,374.56
1462,49,1,315.22
1462,82,3,240.61
1463,34,2,417.15
1463,41,4,126.71
1463,11,4,473.81
1464,92,2,208.61
1464,22,2,398.25
1465,64,4,85.89
1466,2,3,261.74
1466,40,1,92.21
1467,91,1,259.51
1467,87,4,407.53
1467,87,3,407.53
1468,66,2,487.82
1468,34,2,417.15
1468,19,3,373.42
1468,21,4,212.42
1469,77,3,109.48
1469,96,4,218.69
1469,26,3,497.3
1469,41,3,126.71
1470,8,3,476.6
1470,80,3,122.43
1470,6,3,306.01
1470,90,2,160.94
1471,67,2,21.34
1471,56,4,419.12
1471,5,1,170.0
1472,78,1,331.49
1472,90,2,160.94
1473,7,4,227.43
1473,44,2,390.62
1474,17,4,154.61
1474,35,1,144.22
1474,2,2,261.74
1475,71,1,197.87
1476,50,4,74.62
1476,25,2,447.12
1476,28,4,374.56
1476,46,3,487.36
1477,3,1,223.36
1477,28,4,374.56
1478,41,4,126.71
1479,89,2,186.1
1479,55,3,356.2
1479,36,3,128.31
1479,45,2,73.6
1480,8,3,476.6
1480,11,2,473.81
1480,67,4,21.34
1481,99,3,71.61
1481,56,3,419.12
1482,15,4,429.83
1483,60,3,233.16
1484,2,3,261.74
1484,41,4,126.71
1484,25,3,447.12
1484,79,2,222.47
1485,25,1,447.12
1485,11,4,473.81
1485,1,1,414.77
1485,32,1,444.87
1486,52,2,365.97
1486,37,2,498.67
1486,64,3,85.89
1487,8,4,476.6
1487,93,4,20.92
1488,82,4,240.61
1489,35,3,144.22
1489,35,4,144.22
1489,20,2,147.43
1490,32,2,444.87
1490,83,2,481.09
1490,84,4,325.38
1491,16,2,347.88
1491,22,2,398.25
1491,58,2,14.98
1491,47,4,20.83
1492,14,3,26.22
1493,42,4,285.23
1493,16,2,347.88
1494,71,4,197.87
1495,69,4,182.28
1496,56,3,419.12
1496,41,2,126.71
1496,91,4,259.51
1496,78,1,331.49
1497,35,1,144.22
1497,75,2,239.67
1497,87,4,407.53
1497,2,1,261.74
1498,62,2,93.57
1498,46,3,487.36
1498,34,3,417.15
1498,90,4,160.94
1499,12,1,14.69
1500,24,1,132.93
1501,8,1,476.6
1501,14,1,26.22
1501,15,4,429.83
1501,30,2,161.75
1502,52,1,365.97
1503,76,3,401.6
1504,99,4,71.61
1504,42,1,285.23
1505,8,4,476.6
1505,53,2,413.68
1506,1,3,414.77
1507,50,2,74.62
1507,40,1,92.21
1507,15,3,429.83
1508,97,3,468.16
1509,36,1,128.31
1509,97,2,468.16
1509,6,2,306.01
1510,89,2,186.1
1510,82,1,240.61
1510,92,3,208.61
1510,91,1,259.51
1511,74,1,417.85
1511,1,4,414.77
1511,46,1,487.36
1511,58,2,14.98
1512,77,4,109.48
1513,84,4,325.38
1513,43,2,286.76
1514,49,1,315.22
1514,66,1,487.82
1514,96,4,218.69
1514,76,2,401.6
1515,19,2,373.42
1515,53,4,413.68
1516,10,3,380.63
1516,34,4,417.15
1517,49,4,315.22
1517,89,3,186.1
1518,19,4,373.42
1519,4,2,322.57
1520,95,2,196.95
1520,26,1,497.3
1521,24,4,132.93
1521,35,4,144.22
1521,80,2,122.43
1522,59,2,466.72
1522,13,2,216.2
1522,67,2,21.34
1523,79,1,222.47
1524,32,4,444.87
1525,68,4,80.25
1526,27,4,77.62
1526,35,2,144.22
1526,89,1,186.1
1526,9,2,496.03
1527,87,3,407.53
1527,50,1,74.62
1527,36,3,128.31
1527,51,2,112.28
1528,42,1,285.23
1528,91,3,259.51
1528,10,2,380.63
1529,73,4,239.09
1529,67,3,21.34
1529,26,1,497.3
1530,82,4,240.61
1530,96,3,218.69
1530,98,4,353.68
1530,54,1,352.48
1531,51,4,112.28
1531,77,2,109.48
1531,50,1,74.62
1531,25,1,447.12
1532,63,2,44.92
1533,38,3,447.49
1533,21,3,212.42
1534,23,2,81.32
1534,36,3,128.31
1534,17,3,154.61
1535,84,4,325.38
1535,7,2,227.43
1536,27,2,77.62
1536,90,3,160.94
1536,67,1,21.34
1536,20,1,147.43
1537,37,1,498.67
1537,58,1,14.98
1537,68,1,80.25
1538,39,4,85.34
1538,18,3,328.39
1538,53,4,413.68
1538,73,3,239.09
1539,24,3,132.93
1539,86,3,310.48
1539,80,4,122.43
1539,68,2,80.25
1540,95,4,196.95
1540,93,2,20.92
1540,77,3,109.48
1540,93,1,20.92
1541,20,4,147.43
1541,73,1,239.09
1542,56,2,419.12
1542,80,3,122.43
1542,80,2,122.43
1542,73,1,239.09
1543,94,1,50.13
1544,61,2,136.82
1544,6,4,306.01
1545,30,1,161.75
1545,16,1,347.88
1545,36,4,128.31
1546,95,2,196.95
1546,73,2,239.09
1546,1,2,414.77
1547,79,4,222.47
1547,63,2,44.92
1547,94,4,50.13
1547,5,3,170.0
1548,47,4,20.83
1548,64,2,85.89
1548,88,3,142.46
1548,80,3,122.43
1549,7,4,227.43
1549,34,4,417.15
1550,74,1,417.85
1550,20,1,147.43
1550,3,4,223.36
1550,21,3,212.42
1551,69,1,182.28
1551,21,3,212.42
1552,56,4,419.12
1552,22,2,398.25
1553,45,2,73.6
1553,85,1,464.85
1553,12,2,14.69
1553,3,3,223.36
1554,43,2,286.76
1555,2,2,261.74
1555,2,4,261.74
1555,16,4,347.88
1556,93,4,20.92
1557,46,1,487.36
1557,69,4,182.28
1557,85,1,464.85
1558,8,4,476.6
1558,83,4,481.09
1559,12,3,14.69
1559,67,1,21.34
1560,83,2,481.09
1561,57,1,463.49
1562,15,1,429.83
1562,86,1,310.48
1563,90,2,160.94
1564,84,3,325.38
1564,57,2,463.49
1564,95,4,196.95
1565,44,2,390.62
1565,48,1,400.26
1566,19,2,373.42
1566,48,2,400.26
1567,29,4,496.5
1567,10,3,380.63
1567,9,4,496.03
1567,62,1,93.57
1568,53,3,413.68
1568,7,2,227.43
1568,87,4,407.53
1568,88,3,142.46
1569,87,1,407.53
1569,91,3,259.51
1569,43,4,286.76
1570,15,1,429.83
1571,95,4,196.95
1571,39,1,85.34
1571,69,1,182.28
1571,70,4,254.04
1572,12,2,14.69
1572,45,3,73.6
1572,94,1,50.13
1572,98,3,353.68
1573,61,4,136.82
1573,24,4,132.93
1573,79,3,222.47
1574,47,1,20.83
1574,35,1,144.22
1574,41,4,126.71
1574,66,4,487.82
1575,58,2,14.98
1575,36,3,128.31
1575,31,1,16.8
1575,74,2,417.85
1576,75,4,239.67
1576,90,3,160.94
1577,48,1,400.26
1577,81,3,174.99
1577,47,4,20.83
1578,59,4,466.72
1578,59,4,466.72
1578,95,4,196.95
1579,85,2,464.85
1580,3,2,223.36
1580,25,4,447.12
1580,52,4,365.97
1580,76,4,401.6
1581,4,3,322.57
1582,47,1,20.83
1582,43,3,286.76
1583,67,4,21.34
1583,15,4,429.83
1583,11,3,473.81
1584,96,3,218.69
1585,21,1,212.42
1585,32,2,444.87
1585,62,2,93.57
1585,86,3,310.48
1586,96,3,218.69
1586,99,2,71.61
1586,30,1,161.75
1587,90,3,160.94
1587,39,3,85.34
1587,88,1,142.46
1587,92,4,208.61
1588,17,4,154.61
1588,7,4,227.43
1588,36,4,128.31
1589,91,2,259.51
1589,34,2,417.15
1589,77,1,109.48
1589,88,1,142.46
1590,6,4,306.01
1590,25,3,447.12
1590,31,3,16.8
1591,28,1,374.56
1591,79,2,222.47
1592,34,3,417.15
1592,41,1,126.71
1592,2,2,261.74
1593,51,1,112.28
1593,21,2,212.42
1594,47,1,20.83
1594,77,1,109.48
1594,17,4,154.61
1594,65,3,146.44
1595,80,2,122.43
1595,33,2,180.17
1595,29,1,496.5
1596,88,4,142.46
1596,26,2,497.3
1597,79,4,222.47
1597,44,3,390.62
1597,57,4,463.49
1598,87,4,407.53
1598,89,2,186.1
1598,19,2,373.42
1598,3,4,223.36
1599,72,3,451.6
1600,56,1,419.12
1600,68,1,80.25
1600,57,4,463.49
1601,10,4,380.63
1601,58,4,14.98
